link,case_titles_combined,year,case_titles,docket_join
https://caselaw.findlaw.com/us-supreme-court/189/423.html,national_bank_and_loan_co_of_watertown_ny_v_petrie_1903,1903,national_bank_and_loan_co_of_watertown_ny_v_petrie,189 US 423
https://caselaw.findlaw.com/us-supreme-court/287/92.html,schoenthal_v_irving_trust_co_1932,1932,schoenthal_v_irving_trust_co,287 US 92
https://caselaw.findlaw.com/us-supreme-court/228/22.html,fair_the_v_kohler_die_and_specialty_co_1913,1913,fair_the_v_kohler_die_and_specialty_co,228 US 22
https://caselaw.findlaw.com/us-supreme-court/296/575.html,spruill_v_ballard_1935,1935,spruill_v_ballard,296 US 575
https://caselaw.findlaw.com/us-supreme-court/296/506.html,public_service_commission_of_puerto_rico_v_havemeyer_1936,1936,public_service_commission_of_puerto_rico_v_havemeyer,296 US 506
https://caselaw.findlaw.com/us-supreme-court/390/544.html,in_re_ruffalo_1968,1968,in_re_ruffalo,390 US 544
https://caselaw.findlaw.com/us-supreme-court/412/470.html,wardius_v_oregon_1973,1973,wardius_v_oregon,412 US 470
https://caselaw.findlaw.com/us-supreme-court/320/489.html,dobson_v_commissioner_of_internal_revenue_1943,1943,dobson_v_commissioner_of_internal_revenue,320 US 489
https://caselaw.findlaw.com/us-supreme-court/222/161.html,sandoval_v_randolph_1911,1911,sandoval_v_randolph,222 US 161
https://caselaw.findlaw.com/us-supreme-court/277/302.html,mccoy_v_shaw_1928,1928,mccoy_v_shaw,277 US 302
https://caselaw.findlaw.com/us-supreme-court/194/258.html,west_v_louisiana_1904,1904,west_v_louisiana,194 US 258
https://caselaw.findlaw.com/us-supreme-court/205/530.html,green_v_chicago_b_and_q_r_co_1907,1907,green_v_chicago_b_and_q_r_co,205 US 530
https://caselaw.findlaw.com/us-supreme-court/268/238.html,lewellyn_v_frick_1925,1925,lewellyn_v_frick,268 US 238
https://caselaw.findlaw.com/us-supreme-court/337/75.html,kilpatrick_v_texas_and_p_ry_co_1949,1949,kilpatrick_v_texas_and_p_ry_co,337 US 75
https://caselaw.findlaw.com/us-supreme-court/373/723.html,rideau_v_louisiana_1963,1963,rideau_v_louisiana,373 US 723
https://caselaw.findlaw.com/us-supreme-court/13/292.html,town_of_pawlet_v_clark_1815,1815,town_of_pawlet_v_clark,13 US 292
https://caselaw.findlaw.com/us-supreme-court/381/407.html,scott_v_germano_1965,1965,scott_v_germano,381 US 407
https://caselaw.findlaw.com/us-supreme-court/151/238.html,iowa_v_illinois_1894,1894,iowa_v_illinois,151 US 238
https://caselaw.findlaw.com/us-supreme-court/361/459.html,lewis_v_benedict_coal_corp_1960,1960,lewis_v_benedict_coal_corp,361 US 459
https://caselaw.findlaw.com/us-supreme-court/344/375.html,labor_board_v_dant_1953,1953,labor_board_v_dant,344 US 375
https://caselaw.findlaw.com/us-supreme-court/244/200.html,missouri_pac_r_co_v_taber_1917,1917,missouri_pac_r_co_v_taber,244 US 200
https://caselaw.findlaw.com/us-supreme-court/203/408.html,us_v_dalcour_1906,1906,us_v_dalcour,203 US 408
https://caselaw.findlaw.com/us-supreme-court/260/178.html,takao_ozawa_v_us_1922,1922,takao_ozawa_v_us,260 US 178
https://caselaw.findlaw.com/us-supreme-court/152/114.html,missouri_k_and_t_ry_co_v_roberts_1894,1894,missouri_k_and_t_ry_co_v_roberts,152 US 114
https://caselaw.findlaw.com/us-supreme-court/486/214.html,amadeo_v_zant_1988,1988,amadeo_v_zant,486 US 214
https://caselaw.findlaw.com/us-supreme-court/383/102.html,louisville_and_nashville_railroad_co_v_united_states_1966,1966,louisville_and_nashville_railroad_co_v_united_states,383 US 102
https://caselaw.findlaw.com/us-supreme-court/425/457.html,new_york_civil_service_commn_v_snead_1976,1976,new_york_civil_service_commn_v_snead,425 US 457
https://caselaw.findlaw.com/us-supreme-court/260/441.html,sioux_city_bridge_co_v_dakota_county_neb_1923,1923,sioux_city_bridge_co_v_dakota_county_neb,260 US 441
https://caselaw.findlaw.com/us-supreme-court/171/161.html,district_of_columbia_v_bailey_1898,1898,district_of_columbia_v_bailey,171 US 161
https://caselaw.findlaw.com/us-supreme-court/448/261.html,thomas_v_washington_gas_light_co_1980,1980,thomas_v_washington_gas_light_co,448 US 261
https://caselaw.findlaw.com/us-supreme-court/456/273.html,pullmanstandard_v_swint_1982,1982,pullmanstandard_v_swint,456 US 273
https://caselaw.findlaw.com/us-supreme-court/375/259.html,smith_v_california_1963,1963,smith_v_california,375 US 259
https://caselaw.findlaw.com/us-supreme-court/514/476.html,rubin_v_coors_brewing_co_1995,1995,rubin_v_coors_brewing_co,514 US 476
https://caselaw.findlaw.com/us-supreme-court/532/742.html,new_hampshire_v_maine_2001,2001,new_hampshire_v_maine,532 US 742
https://caselaw.findlaw.com/us-supreme-court/273/386.html,fred_t_ley_co_v_united_states_1927,1927,fred_t_ley_co_v_united_states,273 US 386
https://caselaw.findlaw.com/us-supreme-court/374/494.html,auflick_v_wainwright_1963,1963,auflick_v_wainwright,374 US 494
https://caselaw.findlaw.com/us-supreme-court/189/135.html,fidelity_and_deposit_co_of_maryland_v_l_bucki_and_son_lumber_co_1903,1903,fidelity_and_deposit_co_of_maryland_v_l_bucki_and_son_lumber_co,189 US 135
https://caselaw.findlaw.com/us-supreme-court/142orig.html,florida_v_georgia_2018,2018,florida_v_georgia,NA
https://caselaw.findlaw.com/us-supreme-court/280/49.html,wheeler_v_greene_1929,1929,wheeler_v_greene,280 US 49
https://caselaw.findlaw.com/us-supreme-court/127/700.html,mahon_v_justice_1888,1888,mahon_v_justice,127 US 700
https://caselaw.findlaw.com/us-supreme-court/488/299.html,duquesne_light_co_v_barasch_1989,1989,duquesne_light_co_v_barasch,488 US 299
https://caselaw.findlaw.com/us-supreme-court/410/605.html,bradley_v_united_states_1973,1973,bradley_v_united_states,410 US 605
https://caselaw.findlaw.com/us-supreme-court/376/398.html,banco_nacional_de_cuba_v_sabbatino_1964,1964,banco_nacional_de_cuba_v_sabbatino,376 US 398
https://caselaw.findlaw.com/us-supreme-court/537/418.html,moseley_v_v_secret_catalogue_inc_2003,2003,moseley_v_v_secret_catalogue_inc,537 US 418
https://caselaw.findlaw.com/us-supreme-court/240/284.html,union_naval_stores_co_v_u_s_1916,1916,union_naval_stores_co_v_u_s,240 US 284
https://caselaw.findlaw.com/us-supreme-court/405/9.html,colombo_v_new_york_1972,1972,colombo_v_new_york,405 US 9
https://caselaw.findlaw.com/us-supreme-court/353/1.html,guss_v_utah_labor_board_1957,1957,guss_v_utah_labor_board,353 US 1
https://caselaw.findlaw.com/us-supreme-court/414/5.html,ins_v_hibi_1973,1973,ins_v_hibi,414 US 5
https://caselaw.findlaw.com/us-supreme-court/289/395.html,state_of_wisconsin_v_state_of_illinois_1933,1933,state_of_wisconsin_v_state_of_illinois,289 US 395
https://caselaw.findlaw.com/us-supreme-court/08-769.html,united_states_v_stevens_2010,2010,united_states_v_stevens,NA
https://caselaw.findlaw.com/us-supreme-court/524/125.html,muscarello_v_united_states_1998,1998,muscarello_v_united_states,524 US 125
https://caselaw.findlaw.com/us-supreme-court/229/416.html,macleod_v_us_1913,1913,macleod_v_us,229 US 416
https://caselaw.findlaw.com/us-supreme-court/378/582.html,mcleod_v_ohio_1964,1964,mcleod_v_ohio,378 US 582
https://caselaw.findlaw.com/us-supreme-court/266/161.html,work_v_us_ex_rel_lynn_1924,1924,work_v_us_ex_rel_lynn,266 US 161
https://caselaw.findlaw.com/us-supreme-court/463/582.html,guardians_assn_v_civil_service_commn_n_y_c_1983,1983,guardians_assn_v_civil_service_commn_n_y_c,463 US 582
https://caselaw.findlaw.com/us-supreme-court/272/567.html,wachovia_bank_and_trust_co_v_doughton_1926,1926,wachovia_bank_and_trust_co_v_doughton,272 US 567
https://caselaw.findlaw.com/us-supreme-court/194/154.html,damon_v_territory_of_hawaii_1904,1904,damon_v_territory_of_hawaii,194 US 154
https://caselaw.findlaw.com/us-supreme-court/246/297.html,oetjen_v_central_leather_co_1918,1918,oetjen_v_central_leather_co,246 US 297
https://caselaw.findlaw.com/us-supreme-court/465/37.html,pulley_v_harris_1984,1984,pulley_v_harris,465 US 37
https://caselaw.findlaw.com/us-supreme-court/462/111.html,maggio_v_fulford_1983,1983,maggio_v_fulford,462 US 111
https://caselaw.findlaw.com/us-supreme-court/254/376.html,minneapolis_st_p_and_s_s_m_r_co_v_c_l_merrick_co_1920,1920,minneapolis_st_p_and_s_s_m_r_co_v_c_l_merrick_co,254 US 376
https://caselaw.findlaw.com/us-supreme-court/188/156.html,smythe_v_us_1903,1903,smythe_v_us,188 US 156
https://caselaw.findlaw.com/us-supreme-court/396/1056.html,ny_new_haven_and_hartford_r_co_first_v_us_1970,1970,ny_new_haven_and_hartford_r_co_first_v_us,396 US 1056
https://caselaw.findlaw.com/us-supreme-court/157/153.html,neel_v_pennsylvania_co_1895,1895,neel_v_pennsylvania_co,157 US 153
https://caselaw.findlaw.com/us-supreme-court/466/429.html,palmore_v_sidoti_1984,1984,palmore_v_sidoti,466 US 429
https://caselaw.findlaw.com/us-supreme-court/203/233.html,francis_v_francis_1906,1906,francis_v_francis,203 US 233
https://caselaw.findlaw.com/us-supreme-court/347/637.html,barber_v_gonzales_1954,1954,barber_v_gonzales,347 US 637
https://caselaw.findlaw.com/us-supreme-court/375/47.html,thompson_v_missouri_1963,1963,thompson_v_missouri,375 US 47
https://caselaw.findlaw.com/us-supreme-court/454/1067.html,riley_v_franzen_1981,1981,riley_v_franzen,454 US 1067
https://caselaw.findlaw.com/us-supreme-court/526/227.html,jones_v_united_states_1999,1999,jones_v_united_states,526 US 227
https://caselaw.findlaw.com/us-supreme-court/497/116.html,maislin_industries_us_v_primary_steel_1990,1990,maislin_industries_us_v_primary_steel,497 US 116
https://caselaw.findlaw.com/us-supreme-court/509/764.html,hartford_fire_ins_co_v_california_1993,1993,hartford_fire_ins_co_v_california,509 US 764
https://caselaw.findlaw.com/us-supreme-court/476/426.html,fdic_v_philadelphia_gear_corp_1986,1986,fdic_v_philadelphia_gear_corp,476 US 426
https://caselaw.findlaw.com/us-supreme-court/342/180.html,kerotest_mfg_co_v_cotwo_co_1952,1952,kerotest_mfg_co_v_cotwo_co,342 US 180
https://caselaw.findlaw.com/us-supreme-court/468/737.html,allen_v_wright_1984,1984,allen_v_wright,468 US 737
https://caselaw.findlaw.com/us-supreme-court/282/63.html,district_of_columbia_v_colts_1930,1930,district_of_columbia_v_colts,282 US 63
https://caselaw.findlaw.com/us-supreme-court/381/411.html,smith_v_warden_1965,1965,smith_v_warden,381 US 411
https://caselaw.findlaw.com/us-supreme-court/150/349.html,gardner_v_michigan_cent_r_co_1893,1893,gardner_v_michigan_cent_r_co,150 US 349
https://caselaw.findlaw.com/us-supreme-court/78/516.html,seymour_v_osborne_1870,1870,seymour_v_osborne,78 US 516
https://caselaw.findlaw.com/us-supreme-court/276/272.html,miller_v_schoene_1928,1928,miller_v_schoene,276 US 272
https://caselaw.findlaw.com/us-supreme-court/162/415.html,bryan_v_brasius_1896,1896,bryan_v_brasius,162 US 415
https://caselaw.findlaw.com/us-supreme-court/183/185.html,state_of_arkansas_v_kansas_and_t_coal_co_1901,1901,state_of_arkansas_v_kansas_and_t_coal_co,183 US 185
https://caselaw.findlaw.com/us-supreme-court/303/239.html,us_v_illinois_cent_r_co_1938,1938,us_v_illinois_cent_r_co,303 US 239
https://caselaw.findlaw.com/us-supreme-court/256/296.html,people_of_state_of_new_york_v_new_jersey_1921,1921,people_of_state_of_new_york_v_new_jersey,256 US 296
https://caselaw.findlaw.com/us-supreme-court/209/205.html,hunter_v_wood_1908,1908,hunter_v_wood,209 US 205
https://caselaw.findlaw.com/us-supreme-court/268/203.html,alpha_portland_cement_co_v_commonwealth_of_massachusetts_1925,1925,alpha_portland_cement_co_v_commonwealth_of_massachusetts,268 US 203
https://caselaw.findlaw.com/us-supreme-court/279/125.html,sutter_butte_canal_co_v_railroad_comn_of_california_1929,1929,sutter_butte_canal_co_v_railroad_comn_of_california,279 US 125
https://caselaw.findlaw.com/us-supreme-court/236/178.html,heyman_v_hays_1915,1915,heyman_v_hays,236 US 178
https://caselaw.findlaw.com/us-supreme-court/380/39.html,crider_v_zurich_ins_co_1965,1965,crider_v_zurich_ins_co,380 US 39
https://caselaw.findlaw.com/us-supreme-court/549/69.html,reymundo_toledoflores_petitioner_v_united_states_2006,2006,reymundo_toledoflores_petitioner_v_united_states,549 US 69
https://caselaw.findlaw.com/us-supreme-court/136/1.html,mormon_church_v_united_states_1890,1890,mormon_church_v_united_states,136 US 1
https://caselaw.findlaw.com/us-supreme-court/223/280.html,atchison_t_and_sf_ry_co_v_oconnor_1912,1912,atchison_t_and_sf_ry_co_v_oconnor,223 US 280
https://caselaw.findlaw.com/us-supreme-court/428/912.html,alford_v_florida_1976,1976,alford_v_florida,428 US 912
https://caselaw.findlaw.com/us-supreme-court/213/288.html,macfadden_v_us_1909,1909,macfadden_v_us,213 US 288
https://caselaw.findlaw.com/us-supreme-court/214/179.html,city_of_des_moines_v_des_moines_city_r_co_1909,1909,city_of_des_moines_v_des_moines_city_r_co,214 US 179
https://caselaw.findlaw.com/us-supreme-court/446/274.html,american_export_lines_inc_v_alvez_1980,1980,american_export_lines_inc_v_alvez,446 US 274
https://caselaw.findlaw.com/us-supreme-court/287/346.html,porter_v_investors_syndicate_1932,1932,porter_v_investors_syndicate,287 US 346
https://caselaw.findlaw.com/us-supreme-court/474/1087.html,mason_v_continental_group_inc_1986,1986,mason_v_continental_group_inc,474 US 1087
https://caselaw.findlaw.com/us-supreme-court/523/491.html,california_et_al_v_deep_sea_research_inc_et_al_1998,1998,california_et_al_v_deep_sea_research_inc_et_al,523 US 491
https://caselaw.findlaw.com/us-supreme-court/117/151.html,van_brocklin_v_state_of_tennessee_1886,1886,van_brocklin_v_state_of_tennessee,117 US 151
https://caselaw.findlaw.com/us-supreme-court/232/595.html,paine_v_copper_belle_min_co_1914,1914,paine_v_copper_belle_min_co,232 US 595
https://caselaw.findlaw.com/us-supreme-court/521/424.html,metro_north_commuter_railroad_co_v_buckley_1997,1997,metro_north_commuter_railroad_co_v_buckley,521 US 424
https://caselaw.findlaw.com/us-supreme-court/321/50.html,brotherhood_of_railroad_trainmen_v_toledo_p_and_w_r_r_1944,1944,brotherhood_of_railroad_trainmen_v_toledo_p_and_w_r_r,321 US 50
https://caselaw.findlaw.com/us-supreme-court/340/206.html,dowd_v_cook_1951,1951,dowd_v_cook,340 US 206
https://caselaw.findlaw.com/us-supreme-court/436/604.html,andrus_v_charlestone_stone_products_co_1978,1978,andrus_v_charlestone_stone_products_co,436 US 604
https://caselaw.findlaw.com/us-supreme-court/372/777.html,lindner_v_nash_1963,1963,lindner_v_nash,372 US 777
https://caselaw.findlaw.com/us-supreme-court/13a452breyer.html,planned_parenthood_of_greater_texas_surgical_health_services_et_al_v_gregory_abbott_attorney_general_of_texas_et_al_2013,2013,planned_parenthood_of_greater_texas_surgical_health_services_et_al_v_gregory_abbott_attorney_general_of_texas_et_al,NA
https://caselaw.findlaw.com/us-supreme-court/412/837.html,barnes_v_united_states_1973,1973,barnes_v_united_states,412 US 837
https://caselaw.findlaw.com/us-supreme-court/388/466.html,fox_v_oregon_1967,1967,fox_v_oregon,388 US 466
https://caselaw.findlaw.com/us-supreme-court/466/198.html,summa_corp_v_california_ex_rel_lands_commn_1984,1984,summa_corp_v_california_ex_rel_lands_commn,466 US 198
https://caselaw.findlaw.com/us-supreme-court/353/963.html,barton_v_sentner_1957,1957,barton_v_sentner,353 US 963
https://caselaw.findlaw.com/us-supreme-court/205/403.html,behn_meyer_and_co_v_campbell_and_go_tauco_1907,1907,behn_meyer_and_co_v_campbell_and_go_tauco,205 US 403
https://caselaw.findlaw.com/us-supreme-court/260/667.html,foley_v_us_1923,1923,foley_v_us,260 US 667
https://caselaw.findlaw.com/us-supreme-court/17-8151.html,bucklew_v_precythe_director_missouri_department_of_corrections_et_al_2019,2019,bucklew_v_precythe_director_missouri_department_of_corrections_et_al,NA
https://caselaw.findlaw.com/us-supreme-court/467/986.html,ruckelshaus_v_monsanto_co_1984,1984,ruckelshaus_v_monsanto_co,467 US 986
https://caselaw.findlaw.com/us-supreme-court/379/411.html,whitney_bank_v_new_orleans_bank_1965,1965,whitney_bank_v_new_orleans_bank,379 US 411
https://caselaw.findlaw.com/us-supreme-court/278/327.html,chase_nat_bank_v_united_states_1929,1929,chase_nat_bank_v_united_states,278 US 327
https://caselaw.findlaw.com/us-supreme-court/252/37.html,shaffer_v_carter_1920,1920,shaffer_v_carter,252 US 37
https://caselaw.findlaw.com/us-supreme-court/286/437.html,ex_parte_green_1932,1932,ex_parte_green,286 US 437
https://caselaw.findlaw.com/us-supreme-court/312/584.html,united_states_v_sherwood_1941,1941,united_states_v_sherwood,312 US 584
https://caselaw.findlaw.com/us-supreme-court/189/1.html,kennedy_min_and_mill_co_v_argonaut_mining_co_1903,1903,kennedy_min_and_mill_co_v_argonaut_mining_co,189 US 1
https://caselaw.findlaw.com/us-supreme-court/504/36.html,united_states_v_williams_1992,1992,united_states_v_williams,504 US 36
https://caselaw.findlaw.com/us-supreme-court/19-8709.html,greer_v_united_states_2021,2021,greer_v_united_states,NA
https://caselaw.findlaw.com/us-supreme-court/254/380.html,marshall_v_people_of_state_of_new_york_1920,1920,marshall_v_people_of_state_of_new_york,254 US 380
https://caselaw.findlaw.com/us-supreme-court/197/343.html,mcmillen_v_ferrum_mining_co_1905,1905,mcmillen_v_ferrum_mining_co,197 US 343
https://caselaw.findlaw.com/us-supreme-court/415/322.html,nlrb_v_magnavox_co_1974,1974,nlrb_v_magnavox_co,415 US 322
https://caselaw.findlaw.com/us-supreme-court/498/269.html,firstier_mtge_co_v_investors_mtge_ins_co_1991,1991,firstier_mtge_co_v_investors_mtge_ins_co,498 US 269
https://caselaw.findlaw.com/us-supreme-court/288/502.html,heiner_v_diamond_alkali_co_1933,1933,heiner_v_diamond_alkali_co,288 US 502
https://caselaw.findlaw.com/us-supreme-court/230/474.html,missouri_rate_cases_1913,1913,missouri_rate_cases,230 US 474
https://caselaw.findlaw.com/us-supreme-court/344/48.html,johnson_v_new_york_n_h_and_h_r_co_1952,1952,johnson_v_new_york_n_h_and_h_r_co,344 US 48
https://caselaw.findlaw.com/us-supreme-court/375/51.html,banks_v_wainwright_1963,1963,banks_v_wainwright,375 US 51
https://caselaw.findlaw.com/us-supreme-court/328/680.html,anderson_v_mt_clemens_pottery_co_1946,1946,anderson_v_mt_clemens_pottery_co,328 US 680
https://caselaw.findlaw.com/us-supreme-court/474/82.html,heath_v_alabama_1985,1985,heath_v_alabama,474 US 82
https://caselaw.findlaw.com/us-supreme-court/222/107.html,bryan_v_ker_1911,1911,bryan_v_ker,222 US 107
https://caselaw.findlaw.com/us-supreme-court/155/556.html,old_nat_bank_v_germanamerican_nat_bank_1895,1895,old_nat_bank_v_germanamerican_nat_bank,155 US 556
https://caselaw.findlaw.com/us-supreme-court/437/483.html,beth_israel_hospital_v_nlrb_1978,1978,beth_israel_hospital_v_nlrb,437 US 483
